file,detected_encoding,confidence,converted_path,notes
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_파리바게뜨 부산대역점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_파리바게뜨 부산대역점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_파인드 아워 유니버스_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_파인드 아워 유니버스_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_팔구제면소 온천장점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_팔구제면소 온천장점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_팝콘도시 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_팝콘도시 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_펀치_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_펀치_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_평화김해뒷고기 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_평화김해뒷고기 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_포포포 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_포포포 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_피나치공 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_피나치공 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_하나요이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_하나요이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_하나이미 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_하나이미 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_하얼빈_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_하얼빈_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_한날한시_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_한날한시_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_할리데이 온 시티_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_할리데이 온 시티_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_행복한상_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_행복한상_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_현풍닭칼국수 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_현풍닭칼국수 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_형제식육식당직영점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_형제식육식당직영점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_호작_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_호작_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_호호닭집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_호호닭집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_혼돈 불고기돈까스&함박스테이크_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_혼돈 불고기돈까스&함박스테이크_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_혼토스시_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_혼토스시_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_홍보석 숯불구이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_홍보석 숯불구이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_황금칼국수_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_황금칼국수_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_효원우곱_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_효원우곱_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_효원주가_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_효원주가_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\부산대_맛집_list.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\부산대_맛집_list.csv,
